videoId,metaData,viewCount,likeCount,commentCount
LIzRPMrNgLM,"{'kind': 'youtube#searchResult', 'etag': 'g_1R2VC1sVF8kdrzziux1nkulJg', 'id': {'kind': 'youtube#video', 'videoId': 'LIzRPMrNgLM'}, 'snippet': {'publishedAt': '2021-11-23T23:41:33Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Kemasan Produk Roti atau Kue Dengan Adobe Illustrator dan Adobe Photoshop', 'description': 'Hallo!! Di episode kali ini saya akan sedikit sharing bagaimana cara membuat desain kemasan produk roti dengan adobe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-23T23:41:33Z'}}",351,13,13
iaSrGdRzixk,"{'kind': 'youtube#searchResult', 'etag': '0ac_rxN1nALPMxotiaeqQABJI_4', 'id': {'kind': 'youtube#video', 'videoId': 'iaSrGdRzixk'}, 'snippet': {'publishedAt': '2022-04-09T03:00:12Z', 'channelId': 'UCPsLPdE2WDaVignvG1PqP-g', 'title': 'Jasa Desain Kemasan Produk UMKM Murah dan Berkualitas', 'description': 'https://www.jangkargroups.co.id/jasa-desain-kemasan-produk-umkm-murah-dan-berkualitas/', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/iaSrGdRzixk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iaSrGdRzixk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iaSrGdRzixk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Jangkar TV', 'liveBroadcastContent': 'none', 'publishTime': '2022-04-09T03:00:12Z'}}",2,0,0
PAxFs0i-T8s,"{'kind': 'youtube#searchResult', 'etag': '29JgmaZzhXKbgq3oaa14LW1FPaw', 'id': {'kind': 'youtube#video', 'videoId': 'PAxFs0i-T8s'}, 'snippet': {'publishedAt': '2019-08-06T06:38:59Z', 'channelId': 'UC0UCv6bHYhzoN9uyJ_kNaiw', 'title': 'Rahasia Sukses Desain Kemasan (Packaging) UMKM Naik Kelas', 'description': 'Rahasia Sukses Desain Kemasan (Packaging) UMKM Naik Kelas , Semoga Bermanfaat yah para pengusaha Indonesia semoga ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PAxFs0i-T8s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PAxFs0i-T8s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PAxFs0i-T8s/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BOESKU INDONESIA', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-06T06:38:59Z'}}",80,5,5
zg2Y4gtOm6Y,"{'kind': 'youtube#searchResult', 'etag': 'fKUrYZsl7cBkyxa6L58hD-M42F0', 'id': {'kind': 'youtube#video', 'videoId': 'zg2Y4gtOm6Y'}, 'snippet': {'publishedAt': '2021-03-31T11:36:42Z', 'channelId': 'UCT38rL0KbZkOp9cLXiUr7UA', 'title': 'Pelatihan Desain Kemasan UMKM Oku Timur | BALATKOP SUMSEL', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/zg2Y4gtOm6Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zg2Y4gtOm6Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zg2Y4gtOm6Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BALATKOP SUMSEL CHANNEL', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-31T11:36:42Z'}}",51,4,4
hwxHbDZTGDM,"{'kind': 'youtube#searchResult', 'etag': 'v5agQZL2GVM5g0cwS-6z0AAodSY', 'id': {'kind': 'youtube#video', 'videoId': 'hwxHbDZTGDM'}, 'snippet': {'publishedAt': '2020-05-28T10:14:24Z', 'channelId': 'UCrmQKYfqX-VF5zq9s9oT0Eg', 'title': 'WORKSHOP ONLINE BIMTEK DESAIN KEMASAN UMKM &amp; IJIN EDAR MD BPOM', 'description': 'Tempat Kumpul Kreatif Jakarta Pusat Bersama WOW UKM mengadakan Workshop Online Design Kemasan untuk UMKM atau ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/hwxHbDZTGDM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hwxHbDZTGDM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hwxHbDZTGDM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tempat Kumpul Kreatif Jakarta Pusat', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-28T10:14:24Z'}}",16,1,1
kPb3Qpm9a1Q,"{'kind': 'youtube#searchResult', 'etag': 'fe6-u14ZVOMfmucoobyXfqM7Z60', 'id': {'kind': 'youtube#video', 'videoId': 'kPb3Qpm9a1Q'}, 'snippet': {'publishedAt': '2021-06-25T07:13:23Z', 'channelId': 'UCjeas8q0wiJlhGogpb4oRNQ', 'title': 'Sumbangsih Positif Desain Logo &amp; Desain Kemasan Bagi 40 UMKM Sleman Tangguh 2021', 'description': 'Pandemi Covid-19 yang melanda Yogyakarta tidak selalu menjadi momok yang menakutkan bagi Perguruan Tinggi Swasta.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/kPb3Qpm9a1Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kPb3Qpm9a1Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kPb3Qpm9a1Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Cloud STSRD VISI', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-25T07:13:23Z'}}",256,29,29
eVdzgJNBWZs,"{'kind': 'youtube#searchResult', 'etag': 'aOaQJFFaBSWPkmZ9PLfcgwhUKrY', 'id': {'kind': 'youtube#video', 'videoId': 'eVdzgJNBWZs'}, 'snippet': {'publishedAt': '2021-12-30T08:14:01Z', 'channelId': 'UCuMAQXEZ95z3Jo4JFKriZZg', 'title': 'Presentasi Desain Kemasan UMKM Pra UPM||Universitas Indraprasra PGRI Mata Kuliah DKV 3', 'description': 'Halo semuanya, Kali ini kami perwakilan mahasiswa/i Universitas Indraprasta PGRI sedang berdiskusi mengenai desain ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/eVdzgJNBWZs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eVdzgJNBWZs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eVdzgJNBWZs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mauzi Kurnia Bagus Sunandar', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-30T08:14:01Z'}}",7,0,0
nu-PD0R5wP8,"{'kind': 'youtube#searchResult', 'etag': 'ICyhMKEnTnK8lTp09V3WbhR8dLk', 'id': {'kind': 'youtube#video', 'videoId': 'nu-PD0R5wP8'}, 'snippet': {'publishedAt': '2022-03-27T14:44:14Z', 'channelId': 'UCMkPCBCPP9g79qtZWIJW0Zw', 'title': 'Desain Kemasan Produk UMKM Seblak Kering', 'description': 'ukkmultimediasmaknam #smkn6sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nu-PD0R5wP8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nu-PD0R5wP8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nu-PD0R5wP8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Alvan Ady Pratama', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-27T14:44:14Z'}}",133,8,8
7tfzUzZfNqs,"{'kind': 'youtube#searchResult', 'etag': 'm9UEjutVthGsfGeC_3L_H5_2kU0', 'id': {'kind': 'youtube#video', 'videoId': '7tfzUzZfNqs'}, 'snippet': {'publishedAt': '2017-02-13T14:36:10Z', 'channelId': 'UCpVNUxEuhH2nnWHo-AzzLpQ', 'title': 'Tutorial Membuat Desain Kemasan Snack/Makanan Ringan Dengan CorelDraw', 'description': 'Berikut adalah cara/tips/trik mudah untuk membuat desain kemasan snack makanan menggunakan CorelDraw X7, cocok buat ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7tfzUzZfNqs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7tfzUzZfNqs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7tfzUzZfNqs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'yudhatama', 'liveBroadcastContent': 'none', 'publishTime': '2017-02-13T14:36:10Z'}}",123942,881,881
PbhjRj4fJ_4,"{'kind': 'youtube#searchResult', 'etag': '0Xyxdk8rXvvmyqOqg57OgAQyjwM', 'id': {'kind': 'youtube#video', 'videoId': 'PbhjRj4fJ_4'}, 'snippet': {'publishedAt': '2021-11-29T05:17:56Z', 'channelId': 'UCbRuS0-sYByc4iJncim-qQw', 'title': 'CARA MEMBUAT PACKAGING/KEMASAN KUE DAN MAKANAN | TUTORIAL  &amp; TEMPLATE KEMASAN CORELDRAW', 'description': 'Tutorial cara membuat desain packging/kemasan box kue, makanan, roti dll, cara desain, membuat desain dan pisau plong untuk ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PbhjRj4fJ_4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PbhjRj4fJ_4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PbhjRj4fJ_4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Cetak TV', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-29T05:17:56Z'}}",8174,171,171
fzdEWa9CT6c,"{'kind': 'youtube#searchResult', 'etag': 'rydhMoHMJLXUofvV0XKXjas71e8', 'id': {'kind': 'youtube#video', 'videoId': 'fzdEWa9CT6c'}, 'snippet': {'publishedAt': '2021-11-29T14:23:56Z', 'channelId': 'UCR9WLPWTCtr47Kfgw6Qy6Rw', 'title': 'Cara Membuat/Desain Ulang Label Kemasan Produk UMKM - Kacang Bawang', 'description': 'Video kali ini adalah tutorial cara membuat atau desain ulang stiker label dan kemasan produk makanan atau pangan olahan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/fzdEWa9CT6c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fzdEWa9CT6c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fzdEWa9CT6c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ahmad Mawardi', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-29T14:23:56Z'}}",830,12,12
zeKDgvnyCj4,"{'kind': 'youtube#searchResult', 'etag': 'fSKJHCwf9Wiiz9A5O4SQGo_bZtI', 'id': {'kind': 'youtube#video', 'videoId': 'zeKDgvnyCj4'}, 'snippet': {'publishedAt': '2022-02-15T14:19:00Z', 'channelId': 'UCNT3NZLu2rkRyQtvGEHKSzQ', 'title': 'Tutorial membuat desain kemasan produk UMKM dengan CorelDraw X5', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/zeKDgvnyCj4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zeKDgvnyCj4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zeKDgvnyCj4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tutorial IT', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-15T14:19:00Z'}}",67,2,2
HfxE6tDt34Y,"{'kind': 'youtube#searchResult', 'etag': '13Z4jNRx5eAVRGWHUTkeau-sx94', 'id': {'kind': 'youtube#video', 'videoId': 'HfxE6tDt34Y'}, 'snippet': {'publishedAt': '2020-12-26T16:57:52Z', 'channelId': 'UCB1QWEmp42ZBDQ4dPIMNrIA', 'title': 'DESAIN KEMASAN - langkah proses mendesain label kemasan UMKM', 'description': 'Haloo.. sekarang niih gw sharing materi dan pengalaman gimana ngedesain logo dan label kemasan berbarengan untuk suatu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/HfxE6tDt34Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HfxE6tDt34Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HfxE6tDt34Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ariefika dosen desain', 'liveBroadcastContent': 'none', 'publishTime': '2020-12-26T16:57:52Z'}}",158,6,6
yYuSdZytIAY,"{'kind': 'youtube#searchResult', 'etag': 'h2Pttz4LE7n2fGi4h9lv-4KkWm0', 'id': {'kind': 'youtube#video', 'videoId': 'yYuSdZytIAY'}, 'snippet': {'publishedAt': '2022-03-03T06:25:11Z', 'channelId': 'UC_gNabqHB3HhtAJs53B1ItQ', 'title': 'Lhaaaiki...!! MDP Packaging Jakarta, Jasa Pelayanan Pembuatan Desain Kemasan Produk UMKM Terbaik', 'description': 'Lhaaaiki...!!! MDP Packaging, Jasa Pelayanan Pembuatan Desain Kemasan Produck UMKM ✓ Bagi anda yang memiliki ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rachman Polalo', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-03T06:25:11Z'}}",58,8,8
H3pzN6wFEPo,"{'kind': 'youtube#searchResult', 'etag': 'KxIrHQmqDOPra2rZJJ9CQoDoKnE', 'id': {'kind': 'youtube#video', 'videoId': 'H3pzN6wFEPo'}, 'snippet': {'publishedAt': '2022-03-29T00:38:27Z', 'channelId': 'UCgx19ATc4F009oRHLCKw0Kw', 'title': 'desain kemasan produk UMKM Batagor jokam', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Faiz Indrt', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-29T00:38:27Z'}}",9,0,0
27MXq926FTI,"{'kind': 'youtube#searchResult', 'etag': 'Zc7HcK-S0fyNzGZpvU9ROnxCP28', 'id': {'kind': 'youtube#video', 'videoId': '27MXq926FTI'}, 'snippet': {'publishedAt': '2021-08-31T22:14:43Z', 'channelId': 'UCKYikj8KKIqusKi6elHnm4w', 'title': 'MEMBUAT DESAIN PACKAGING ABON DI ADOBE PHOTOSHOP', 'description': 'assalamualaikum peserta didik SMK Sinergi Bina Bangsa, berikut bapak lampirkan video tutorial cara membuat sebuah desain ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/27MXq926FTI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/27MXq926FTI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/27MXq926FTI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Angga Aditia', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-31T22:14:43Z'}}",102,8,8
stXixzXNgOM,"{'kind': 'youtube#searchResult', 'etag': 'z429ws4td-Q-zlMQQerT4ZnqSN0', 'id': {'kind': 'youtube#video', 'videoId': 'stXixzXNgOM'}, 'snippet': {'publishedAt': '2019-05-18T20:12:45Z', 'channelId': 'UCzcHDSUAXl3AwSkw5xRukiQ', 'title': 'Mudah Tutorial Desain Kemasan Snack dengan Photoshop', 'description': 'halo teman teman kali ini saya akan share tutorial cara membuat desain kemasan produk snack secara mudah dan sederhana ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/stXixzXNgOM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/stXixzXNgOM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/stXixzXNgOM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AN', 'liveBroadcastContent': 'none', 'publishTime': '2019-05-18T20:12:45Z'}}",25763,365,365
